width,height,className,classId,path
198,301,ned_flanders,14,dataset_003343.png
214,240,nelson_muntz,15,dataset_003344.png
221,287,lisa_simpson,10,dataset_003345.png
183,322,comic_book_guy,5,dataset_003346.png
253,282,nelson_muntz,15,dataset_003347.png
196,276,principal_skinner,16,dataset_003348.png
200,256,ned_flanders,14,dataset_003349.png
322,463,abraham_grampa_simpson,0,dataset_003350.png
176,246,ned_flanders,14,dataset_003351.png
173,237,bart_simpson,2,dataset_003352.png
164,196,abraham_grampa_simpson,0,dataset_003353.png
188,221,principal_skinner,16,dataset_003354.png
187,373,ned_flanders,14,dataset_003355.png
158,404,edna_krabappel,6,dataset_003356.png
251,332,edna_krabappel,6,dataset_003357.png
122,236,lisa_simpson,10,dataset_003358.png
179,250,charles_montgomery_burns,3,dataset_003359.png
208,352,marge_simpson,11,dataset_003360.png
214,338,principal_skinner,16,dataset_003361.png
160,346,homer_simpson,7,dataset_003362.png
302,399,abraham_grampa_simpson,0,dataset_003363.png
170,296,ned_flanders,14,dataset_003364.png
275,307,krusty_the_clown,9,dataset_003365.png
193,214,krusty_the_clown,9,dataset_003366.png
204,332,charles_montgomery_burns,3,dataset_003367.png
273,200,homer_simpson,7,dataset_003368.png
168,246,charles_montgomery_burns,3,dataset_003369.png
205,264,bart_simpson,2,dataset_003370.png
456,476,sideshow_bob,17,dataset_003371.png
150,244,lisa_simpson,10,dataset_003372.png
201,301,homer_simpson,7,dataset_003373.png
137,148,lisa_simpson,10,dataset_003374.png
189,333,krusty_the_clown,9,dataset_003375.png
158,366,homer_simpson,7,dataset_003376.png
200,288,abraham_grampa_simpson,0,dataset_003377.png
246,479,ned_flanders,14,dataset_003378.png
266,412,principal_skinner,16,dataset_003379.png
130,192,lisa_simpson,10,dataset_003380.png
238,349,milhouse_van_houten,12,dataset_003381.png
147,318,marge_simpson,11,dataset_003382.png
220,304,lisa_simpson,10,dataset_003383.png
158,189,edna_krabappel,6,dataset_003384.png
185,322,marge_simpson,11,dataset_003385.png
285,442,homer_simpson,7,dataset_003386.png
263,396,bart_simpson,2,dataset_003387.png
307,433,apu_nahasapeemapetilon,1,dataset_003388.png
175,201,ned_flanders,14,dataset_003389.png
145,484,marge_simpson,11,dataset_003390.png
205,257,comic_book_guy,5,dataset_003391.png
191,232,comic_book_guy,5,dataset_003392.png
347,309,abraham_grampa_simpson,0,dataset_003393.png
233,305,apu_nahasapeemapetilon,1,dataset_003394.png
361,380,nelson_muntz,15,dataset_003395.png
265,360,homer_simpson,7,dataset_003396.png
214,230,marge_simpson,11,dataset_003397.png
216,384,bart_simpson,2,dataset_003398.png
216,256,principal_skinner,16,dataset_003399.png
249,435,ned_flanders,14,dataset_003400.png
163,309,homer_simpson,7,dataset_003401.png
197,219,krusty_the_clown,9,dataset_003402.png
195,254,homer_simpson,7,dataset_003403.png
233,344,comic_book_guy,5,dataset_003404.png
157,268,marge_simpson,11,dataset_003405.png
285,299,homer_simpson,7,dataset_003406.png
167,218,charles_montgomery_burns,3,dataset_003407.png
267,386,ned_flanders,14,dataset_003408.png
251,430,ned_flanders,14,dataset_003409.png
226,290,lisa_simpson,10,dataset_003410.png
216,215,comic_book_guy,5,dataset_003411.png
194,348,charles_montgomery_burns,3,dataset_003412.png
132,232,nelson_muntz,15,dataset_003413.png
194,328,bart_simpson,2,dataset_003414.png
199,318,homer_simpson,7,dataset_003415.png
195,275,principal_skinner,16,dataset_003416.png
274,408,homer_simpson,7,dataset_003417.png
311,338,charles_montgomery_burns,3,dataset_003418.png
228,328,principal_skinner,16,dataset_003419.png
193,403,marge_simpson,11,dataset_003420.png
253,428,milhouse_van_houten,12,dataset_003421.png
330,464,marge_simpson,11,dataset_003422.png
143,285,ned_flanders,14,dataset_003423.png
234,351,charles_montgomery_burns,3,dataset_003424.png
215,401,homer_simpson,7,dataset_003425.png
187,251,nelson_muntz,15,dataset_003426.png
200,389,ned_flanders,14,dataset_003427.png
229,423,abraham_grampa_simpson,0,dataset_003428.png
367,356,edna_krabappel,6,dataset_003429.png
189,340,bart_simpson,2,dataset_003430.png
207,378,abraham_grampa_simpson,0,dataset_003431.png
185,195,charles_montgomery_burns,3,dataset_003432.png
282,375,bart_simpson,2,dataset_003433.png
235,327,ned_flanders,14,dataset_003434.png
182,365,abraham_grampa_simpson,0,dataset_003435.png
152,245,bart_simpson,2,dataset_003436.png
327,381,charles_montgomery_burns,3,dataset_003437.png
177,295,ned_flanders,14,dataset_003438.png
301,430,bart_simpson,2,dataset_003439.png
189,302,homer_simpson,7,dataset_003440.png
143,381,ned_flanders,14,dataset_003441.png
209,251,charles_montgomery_burns,3,dataset_003442.png
335,450,kent_brockman,8,dataset_003443.png
239,352,homer_simpson,7,dataset_003444.png
120,310,ned_flanders,14,dataset_003445.png
150,254,krusty_the_clown,9,dataset_003446.png
238,373,milhouse_van_houten,12,dataset_003447.png
263,317,charles_montgomery_burns,3,dataset_003448.png
296,432,lisa_simpson,10,dataset_003449.png
150,181,principal_skinner,16,dataset_003450.png
171,234,moe_szyslak,13,dataset_003451.png
159,351,marge_simpson,11,dataset_003452.png
267,398,kent_brockman,8,dataset_003453.png
201,269,charles_montgomery_burns,3,dataset_003454.png
245,476,marge_simpson,11,dataset_003455.png
204,339,marge_simpson,11,dataset_003456.png
130,216,bart_simpson,2,dataset_003457.png
312,378,milhouse_van_houten,12,dataset_003458.png
286,443,milhouse_van_houten,12,dataset_003459.png
152,229,bart_simpson,2,dataset_003460.png
254,364,nelson_muntz,15,dataset_003461.png
363,446,marge_simpson,11,dataset_003462.png
151,233,marge_simpson,11,dataset_003463.png
195,135,comic_book_guy,5,dataset_003464.png
123,226,marge_simpson,11,dataset_003465.png
204,328,ned_flanders,14,dataset_003466.png
363,472,principal_skinner,16,dataset_003467.png
131,149,principal_skinner,16,dataset_003468.png
145,219,ned_flanders,14,dataset_003469.png
308,337,lisa_simpson,10,dataset_003470.png
235,482,marge_simpson,11,dataset_003471.png
157,200,charles_montgomery_burns,3,dataset_003472.png
275,399,bart_simpson,2,dataset_003473.png
236,359,abraham_grampa_simpson,0,dataset_003474.png
204,373,marge_simpson,11,dataset_003475.png
150,162,lisa_simpson,10,dataset_003476.png
180,345,principal_skinner,16,dataset_003477.png
231,213,marge_simpson,11,dataset_003478.png
147,193,edna_krabappel,6,dataset_003479.png
136,389,homer_simpson,7,dataset_003480.png
139,196,lisa_simpson,10,dataset_003481.png
234,304,charles_montgomery_burns,3,dataset_003482.png
204,238,principal_skinner,16,dataset_003483.png
275,350,charles_montgomery_burns,3,dataset_003484.png
214,259,comic_book_guy,5,dataset_003485.png
170,249,charles_montgomery_burns,3,dataset_003486.png
228,336,abraham_grampa_simpson,0,dataset_003487.png
409,480,bart_simpson,2,dataset_003488.png
350,473,bart_simpson,2,dataset_003489.png
200,334,charles_montgomery_burns,3,dataset_003490.png
218,334,edna_krabappel,6,dataset_003491.png
270,355,apu_nahasapeemapetilon,1,dataset_003492.png
129,189,moe_szyslak,13,dataset_003493.png
207,276,edna_krabappel,6,dataset_003494.png
318,315,krusty_the_clown,9,dataset_003495.png
150,199,moe_szyslak,13,dataset_003496.png
127,284,ned_flanders,14,dataset_003497.png
190,347,ned_flanders,14,dataset_003498.png
178,335,homer_simpson,7,dataset_003499.png
222,318,marge_simpson,11,dataset_003500.png
256,433,krusty_the_clown,9,dataset_003501.png
270,480,marge_simpson,11,dataset_003502.png
271,298,nelson_muntz,15,dataset_003503.png
237,473,marge_simpson,11,dataset_003504.png
200,280,marge_simpson,11,dataset_003505.png
334,430,milhouse_van_houten,12,dataset_003506.png
183,280,charles_montgomery_burns,3,dataset_003507.png
260,314,nelson_muntz,15,dataset_003508.png
154,290,bart_simpson,2,dataset_003509.png
295,358,abraham_grampa_simpson,0,dataset_003510.png
141,187,charles_montgomery_burns,3,dataset_003511.png
129,159,sideshow_bob,17,dataset_003512.png
212,317,bart_simpson,2,dataset_003513.png
416,320,chief_wiggum,4,dataset_003514.png
242,277,abraham_grampa_simpson,0,dataset_003515.png
148,155,charles_montgomery_burns,3,dataset_003516.png
200,323,homer_simpson,7,dataset_003517.png
251,204,nelson_muntz,15,dataset_003518.png
262,338,homer_simpson,7,dataset_003519.png
164,238,lisa_simpson,10,dataset_003520.png
138,367,abraham_grampa_simpson,0,dataset_003521.png
231,432,sideshow_bob,17,dataset_003522.png
227,271,lisa_simpson,10,dataset_003523.png
239,355,principal_skinner,16,dataset_003524.png
247,473,marge_simpson,11,dataset_003525.png
258,278,lisa_simpson,10,dataset_003526.png
135,199,krusty_the_clown,9,dataset_003527.png
207,245,abraham_grampa_simpson,0,dataset_003528.png
171,263,charles_montgomery_burns,3,dataset_003529.png
188,207,charles_montgomery_burns,3,dataset_003530.png
180,260,nelson_muntz,15,dataset_003531.png
183,263,homer_simpson,7,dataset_003532.png
230,264,homer_simpson,7,dataset_003533.png
314,478,bart_simpson,2,dataset_003534.png
240,371,ned_flanders,14,dataset_003535.png
264,320,kent_brockman,8,dataset_003536.png
319,421,edna_krabappel,6,dataset_003537.png
202,309,abraham_grampa_simpson,0,dataset_003538.png
326,391,bart_simpson,2,dataset_003539.png
202,291,ned_flanders,14,dataset_003540.png
130,208,milhouse_van_houten,12,dataset_003541.png
179,192,charles_montgomery_burns,3,dataset_003542.png
163,345,marge_simpson,11,dataset_003543.png
197,277,chief_wiggum,4,dataset_003544.png
307,372,lisa_simpson,10,dataset_003545.png
488,443,chief_wiggum,4,dataset_003546.png
303,276,charles_montgomery_burns,3,dataset_003547.png
351,409,abraham_grampa_simpson,0,dataset_003548.png
169,297,bart_simpson,2,dataset_003549.png
185,222,abraham_grampa_simpson,0,dataset_003550.png
170,335,ned_flanders,14,dataset_003551.png
181,187,homer_simpson,7,dataset_003552.png
193,361,ned_flanders,14,dataset_003553.png
285,346,ned_flanders,14,dataset_003554.png
184,187,chief_wiggum,4,dataset_003555.png
290,327,homer_simpson,7,dataset_003556.png
212,315,charles_montgomery_burns,3,dataset_003557.png
172,250,ned_flanders,14,dataset_003558.png
148,220,lisa_simpson,10,dataset_003559.png
184,371,marge_simpson,11,dataset_003560.png
180,227,charles_montgomery_burns,3,dataset_003561.png
247,299,moe_szyslak,13,dataset_003562.png
179,236,nelson_muntz,15,dataset_003563.png
328,462,bart_simpson,2,dataset_003564.png
295,410,charles_montgomery_burns,3,dataset_003565.png
629,358,chief_wiggum,4,dataset_003566.png
199,406,charles_montgomery_burns,3,dataset_003567.png
233,438,homer_simpson,7,dataset_003568.png
168,199,abraham_grampa_simpson,0,dataset_003569.png
211,427,abraham_grampa_simpson,0,dataset_003570.png
207,336,homer_simpson,7,dataset_003571.png
255,455,bart_simpson,2,dataset_003572.png
174,245,bart_simpson,2,dataset_003573.png
198,237,apu_nahasapeemapetilon,1,dataset_003574.png
195,315,abraham_grampa_simpson,0,dataset_003575.png
216,398,edna_krabappel,6,dataset_003576.png
236,270,moe_szyslak,13,dataset_003577.png
449,460,comic_book_guy,5,dataset_003578.png
179,222,charles_montgomery_burns,3,dataset_003579.png
208,406,ned_flanders,14,dataset_003580.png
221,327,ned_flanders,14,dataset_003581.png
175,398,marge_simpson,11,dataset_003582.png
249,325,abraham_grampa_simpson,0,dataset_003583.png
184,301,marge_simpson,11,dataset_003584.png
132,254,abraham_grampa_simpson,0,dataset_003585.png
147,172,bart_simpson,2,dataset_003586.png
178,340,abraham_grampa_simpson,0,dataset_003587.png
311,408,lisa_simpson,10,dataset_003588.png
140,168,nelson_muntz,15,dataset_003589.png
137,248,abraham_grampa_simpson,0,dataset_003590.png
234,181,chief_wiggum,4,dataset_003591.png
114,186,lisa_simpson,10,dataset_003592.png
188,269,milhouse_van_houten,12,dataset_003593.png
191,325,bart_simpson,2,dataset_003594.png
188,238,ned_flanders,14,dataset_003595.png
123,178,milhouse_van_houten,12,dataset_003596.png
211,329,bart_simpson,2,dataset_003597.png
176,188,lisa_simpson,10,dataset_003598.png
219,264,charles_montgomery_burns,3,dataset_003599.png
176,328,principal_skinner,16,dataset_003600.png
136,296,ned_flanders,14,dataset_003601.png
310,478,marge_simpson,11,dataset_003602.png
225,256,moe_szyslak,13,dataset_003603.png
162,191,homer_simpson,7,dataset_003604.png
142,145,chief_wiggum,4,dataset_003605.png
302,358,edna_krabappel,6,dataset_003606.png
223,218,charles_montgomery_burns,3,dataset_003607.png
163,363,ned_flanders,14,dataset_003608.png
215,208,charles_montgomery_burns,3,dataset_003609.png
156,189,krusty_the_clown,9,dataset_003610.png
258,350,krusty_the_clown,9,dataset_003611.png
309,381,charles_montgomery_burns,3,dataset_003612.png
248,319,abraham_grampa_simpson,0,dataset_003613.png
247,420,bart_simpson,2,dataset_003614.png
236,314,edna_krabappel,6,dataset_003615.png
449,376,lisa_simpson,10,dataset_003616.png
343,382,abraham_grampa_simpson,0,dataset_003617.png
151,280,marge_simpson,11,dataset_003618.png
141,281,ned_flanders,14,dataset_003619.png
197,293,homer_simpson,7,dataset_003620.png
172,216,nelson_muntz,15,dataset_003621.png
268,265,milhouse_van_houten,12,dataset_003622.png
291,389,apu_nahasapeemapetilon,1,dataset_003623.png
180,172,nelson_muntz,15,dataset_003624.png
226,328,principal_skinner,16,dataset_003625.png
353,445,apu_nahasapeemapetilon,1,dataset_003626.png
294,344,ned_flanders,14,dataset_003627.png
256,366,homer_simpson,7,dataset_003628.png
165,442,abraham_grampa_simpson,0,dataset_003629.png
439,388,nelson_muntz,15,dataset_003630.png
231,246,edna_krabappel,6,dataset_003631.png
145,197,principal_skinner,16,dataset_003632.png
165,177,comic_book_guy,5,dataset_003633.png
126,244,abraham_grampa_simpson,0,dataset_003634.png
198,268,milhouse_van_houten,12,dataset_003635.png
290,377,homer_simpson,7,dataset_003636.png
264,387,homer_simpson,7,dataset_003637.png
228,304,lisa_simpson,10,dataset_003638.png
223,312,lisa_simpson,10,dataset_003639.png
265,337,lisa_simpson,10,dataset_003640.png
189,328,homer_simpson,7,dataset_003641.png
331,355,lisa_simpson,10,dataset_003642.png
219,332,abraham_grampa_simpson,0,dataset_003643.png
221,367,abraham_grampa_simpson,0,dataset_003644.png
321,478,lisa_simpson,10,dataset_003645.png
321,310,bart_simpson,2,dataset_003646.png
211,274,milhouse_van_houten,12,dataset_003647.png
332,466,homer_simpson,7,dataset_003648.png
235,303,bart_simpson,2,dataset_003649.png
192,257,marge_simpson,11,dataset_003650.png
235,337,marge_simpson,11,dataset_003651.png
273,370,homer_simpson,7,dataset_003652.png
283,324,krusty_the_clown,9,dataset_003653.png
253,390,sideshow_bob,17,dataset_003654.png
175,193,nelson_muntz,15,dataset_003655.png
304,386,bart_simpson,2,dataset_003656.png
162,421,marge_simpson,11,dataset_003657.png
262,266,kent_brockman,8,dataset_003658.png
198,279,moe_szyslak,13,dataset_003659.png
234,327,charles_montgomery_burns,3,dataset_003660.png
184,214,comic_book_guy,5,dataset_003661.png
137,215,charles_montgomery_burns,3,dataset_003662.png
151,246,lisa_simpson,10,dataset_003663.png
165,252,homer_simpson,7,dataset_003664.png
211,333,marge_simpson,11,dataset_003665.png
154,233,edna_krabappel,6,dataset_003666.png
423,346,apu_nahasapeemapetilon,1,dataset_003667.png
268,285,homer_simpson,7,dataset_003668.png
283,482,milhouse_van_houten,12,dataset_003669.png
205,287,milhouse_van_houten,12,dataset_003670.png
196,359,principal_skinner,16,dataset_003671.png
239,242,charles_montgomery_burns,3,dataset_003672.png
258,329,lisa_simpson,10,dataset_003673.png
214,262,charles_montgomery_burns,3,dataset_003674.png
222,477,marge_simpson,11,dataset_003675.png
238,296,marge_simpson,11,dataset_003676.png
262,261,krusty_the_clown,9,dataset_003677.png
167,329,ned_flanders,14,dataset_003678.png
375,402,lisa_simpson,10,dataset_003679.png
277,354,chief_wiggum,4,dataset_003680.png
190,280,milhouse_van_houten,12,dataset_003681.png
278,345,chief_wiggum,4,dataset_003682.png
218,277,abraham_grampa_simpson,0,dataset_003683.png
162,212,lisa_simpson,10,dataset_003684.png
175,327,ned_flanders,14,dataset_003685.png
216,303,lisa_simpson,10,dataset_003686.png
304,374,abraham_grampa_simpson,0,dataset_003687.png
202,336,principal_skinner,16,dataset_003688.png
154,230,chief_wiggum,4,dataset_003689.png
204,318,ned_flanders,14,dataset_003690.png
320,279,comic_book_guy,5,dataset_003691.png
464,383,krusty_the_clown,9,dataset_003692.png
381,468,principal_skinner,16,dataset_003693.png
238,424,ned_flanders,14,dataset_003694.png
194,325,charles_montgomery_burns,3,dataset_003695.png
160,283,apu_nahasapeemapetilon,1,dataset_003696.png
173,276,homer_simpson,7,dataset_003697.png
307,334,homer_simpson,7,dataset_003698.png
121,186,sideshow_bob,17,dataset_003699.png
209,418,milhouse_van_houten,12,dataset_003700.png
366,373,kent_brockman,8,dataset_003701.png
322,474,krusty_the_clown,9,dataset_003702.png
197,363,marge_simpson,11,dataset_003703.png
294,251,krusty_the_clown,9,dataset_003704.png
177,221,homer_simpson,7,dataset_003705.png
185,228,bart_simpson,2,dataset_003706.png
166,303,ned_flanders,14,dataset_003707.png
177,243,krusty_the_clown,9,dataset_003708.png
139,272,homer_simpson,7,dataset_003709.png
254,299,kent_brockman,8,dataset_003710.png
231,354,marge_simpson,11,dataset_003711.png
339,345,comic_book_guy,5,dataset_003712.png
177,264,charles_montgomery_burns,3,dataset_003713.png
182,348,marge_simpson,11,dataset_003714.png
266,413,bart_simpson,2,dataset_003715.png
171,352,bart_simpson,2,dataset_003716.png
235,292,marge_simpson,11,dataset_003717.png
169,355,abraham_grampa_simpson,0,dataset_003718.png
140,334,abraham_grampa_simpson,0,dataset_003719.png
137,255,abraham_grampa_simpson,0,dataset_003720.png
205,322,abraham_grampa_simpson,0,dataset_003721.png
364,419,abraham_grampa_simpson,0,dataset_003722.png
251,365,abraham_grampa_simpson,0,dataset_003723.png
172,348,homer_simpson,7,dataset_003724.png
151,173,chief_wiggum,4,dataset_003725.png
218,455,abraham_grampa_simpson,0,dataset_003726.png
128,200,abraham_grampa_simpson,0,dataset_003727.png
